课程1,课程2,相似度
线性代数2_mooc.txt,线性代数2.txt,0.5762
线性代数2_mooc.txt,线性代数2_mooc.txt,0.8295
线性代数2_mooc.txt,线性代数3.txt,0.1976
线性代数2_mooc.txt,线性代数3_mooc.txt,0.5124
线性代数2_mooc.txt,线性代数4.txt,0.6336
线性代数2_mooc.txt,线性代数4_mooc.txt,0.7022
线性代数2_mooc.txt,线性代数5.txt,0.5409
线性代数2_mooc.txt,线性代数5_mooc.txt,0.6236
线性代数2_mooc.txt,编译原理1.txt,0.1454
线性代数2_mooc.txt,编译原理1_mooc.txt,0.4472
线性代数2_mooc.txt,编译原理2.txt,0.2798
线性代数2_mooc.txt,编译原理2_mooc.txt,0.3330
线性代数2_mooc.txt,计算机导论.txt,0.3642
线性代数2_mooc.txt,计算机导论_mooc.txt,0.3775
线性代数2_mooc.txt,计算机网络A.txt,0.1865
线性代数2_mooc.txt,计算机网络A_mooc.txt,0.2209
线性代数2_mooc.txt,软件企业管理与文化.txt,0.3710
线性代数2_mooc.txt,软件企业管理与文化_mooc.txt,0.3035
线性代数2_mooc.txt,软件开发与测试实训.txt,0.1249
线性代数2_mooc.txt,软件开发与测试实训_mooc.txt,0.4410
线性代数2_mooc.txt,软件测试技术.txt,0.2641
线性代数2_mooc.txt,软件测试技术_mooc.txt,0.4410
线性代数2_mooc.txt,软件设计.txt,0.2037
线性代数2_mooc.txt,软件设计_mooc.txt,0.3039
线性代数2_mooc.txt,软件项目管理.txt,0.2834
线性代数2_mooc.txt,软件项目管理_mooc.txt,0.1407
线性代数2_mooc.txt,需求工程与UML建模.txt,0.2317
线性代数2_mooc.txt,需求工程与UML建模_mooc.txt,0.2237
线性代数2_mooc.txt,面向对象程序设计C++（A）.txt,0.2207
线性代数2_mooc.txt,面向对象程序设计C++（A）_mooc.txt,0.0984
线性代数2_mooc.txt,高级语言程序设计与算法初步（C语言）.txt,0.1625
线性代数2_mooc.txt,高级语言设计与算法初步（C语言）_mooc.txt,0.3652
线性代数2_mooc.txt,高级软件工程.txt,0.2877
线性代数2_mooc.txt,高级软件工程_mooc.txt,0.3069
线性代数3.txt,.NET程序设计A.txt,0.2296
线性代数3.txt,.NET程序设计A_mooc.txt,0.3317
线性代数3.txt,CC++语言程序设计.txt,0.1928
线性代数3.txt,CC++语言程序设计_mooc.txt,0.1550
线性代数3.txt,IT基础实训.txt,0.3018
线性代数3.txt,IT基础实训_mooc.txt,0.2027
线性代数3.txt,J2EE框架.txt,0.2765
线性代数3.txt,J2EE框架_mooc.txt,0.1447
线性代数3.txt,Java框架.txt,0.1860
线性代数3.txt,Java框架_mooc.txt,0.3124
线性代数3.txt,JAVA程序设计A.txt,0.3822
线性代数3.txt,JAVA程序设计A_mooc.txt,0.3124
线性代数3.txt,Linux程序设计.txt,0.2600
线性代数3.txt,Linux程序设计_mooc.txt,0.3475
线性代数3.txt,oracle数据库.txt,0.1094
线性代数3.txt,oracle数据库_mooc.txt,0.0129
线性代数3.txt,python语言程序设计.txt,0.1285
线性代数3.txt,python语言程序设计_mooc.txt,0.1547
线性代数3.txt,Visual C++程序设计.txt,0.0131
线性代数3.txt,Visual C++程序设计_mooc.txt,0.1273
线性代数3.txt,Web开发基础与JSP.txt,0.3015
线性代数3.txt,Web开发基础与JSP_mooc.txt,0.2357
线性代数3.txt,人机交互技术.txt,0.1598
线性代数3.txt,人机交互技术_mooc.txt,0.1360
线性代数3.txt,信息安全A.txt,0.3478
线性代数3.txt,信息安全A_mooc.txt,0.3914
线性代数3.txt,嵌入式开发环境与工具.txt,0.2169
线性代数3.txt,嵌入式开发环境与工具_mooc.txt,0.2347
线性代数3.txt,嵌入式系统开发.txt,0.3269
线性代数3.txt,嵌入式系统开发_mooc.txt,0.2957
线性代数3.txt,微机原理与接口技术.txt,0.2084
线性代数3.txt,微机原理与接口技术_mooc.txt,0.1895
线性代数3.txt,操作系统原理1.txt,0.3454
线性代数3.txt,操作系统原理1_mooc.txt,0.3261
线性代数3.txt,操作系统原理2.txt,0.2650
线性代数3.txt,操作系统原理2_mooc.txt,0.3817
线性代数3.txt,数字逻辑电路.txt,0.2603
线性代数3.txt,数字逻辑电路_mooc.txt,0.2445
线性代数3.txt,数据库原理与应用1.txt,0.1740
线性代数3.txt,数据库原理与应用1_mooc.txt,0.0670
线性代数3.txt,数据库原理与应用2.txt,0.0242
线性代数3.txt,数据库原理与应用2_mooc.txt,0.2122
线性代数3.txt,数据结构1.txt,0.0652
线性代数3.txt,数据结构1_mooc.txt,0.2402
线性代数3.txt,数据结构2.txt,0.1839
线性代数3.txt,数据结构2_mooc.txt,0.0714
线性代数3.txt,概率论与数理统计.txt,0.3680
线性代数3.txt,概率论与数理统计_mooc.txt,0.3923
线性代数3.txt,游戏程序设计.txt,0.2710
线性代数3.txt,游戏程序设计_mooc.txt,0.2711
线性代数3.txt,知识产权与软件保护.txt,0.2874
线性代数3.txt,知识产权与软件保护_mooc.txt,0.3359
线性代数3.txt,离散数学.txt,0.1530
线性代数3.txt,离散数学_mooc.txt,0.1151
线性代数3.txt,算法设计与分析.txt,0.2785
线性代数3.txt,算法设计与分析_mooc.txt,0.3227
线性代数3.txt,线性代数1.txt,0.4089
线性代数3.txt,线性代数1_mooc.txt,0.6544
线性代数3.txt,线性代数2.txt,0.3391
线性代数3.txt,线性代数2_mooc.txt,0.4229
线性代数3.txt,线性代数3.txt,0.6189
线性代数3.txt,线性代数3_mooc.txt,0.4733
线性代数3.txt,线性代数4.txt,0.6221
线性代数3.txt,线性代数4_mooc.txt,0.5320
线性代数3.txt,线性代数5.txt,0.2225
线性代数3.txt,线性代数5_mooc.txt,0.4924
线性代数3.txt,编译原理1.txt,0.2718
线性代数3.txt,编译原理1_mooc.txt,0.1906
线性代数3.txt,编译原理2.txt,0.2459
线性代数3.txt,编译原理2_mooc.txt,0.3378
线性代数3.txt,计算机导论.txt,0.1697
线性代数3.txt,计算机导论_mooc.txt,0.2641
线性代数3.txt,计算机网络A.txt,0.4885
线性代数3.txt,计算机网络A_mooc.txt,0.3135
线性代数3.txt,软件企业管理与文化.txt,0.2630
线性代数3.txt,软件企业管理与文化_mooc.txt,0.3750
线性代数3.txt,软件开发与测试实训.txt,0.2328
线性代数3.txt,软件开发与测试实训_mooc.txt,0.2181
线性代数3.txt,软件测试技术.txt,0.1358
线性代数3.txt,软件测试技术_mooc.txt,0.2181
线性代数3.txt,软件设计.txt,0.1566
线性代数3.txt,软件设计_mooc.txt,0.2494
线性代数3.txt,软件项目管理.txt,0.1564
线性代数3.txt,软件项目管理_mooc.txt,0.3412
线性代数3.txt,需求工程与UML建模.txt,0.2403
线性代数3.txt,需求工程与UML建模_mooc.txt,0.2090
线性代数3.txt,面向对象程序设计C++（A）.txt,0.2617
线性代数3.txt,面向对象程序设计C++（A）_mooc.txt,0.2393
线性代数3.txt,高级语言程序设计与算法初步（C语言）.txt,0.0959
线性代数3.txt,高级语言设计与算法初步（C语言）_mooc.txt,0.3054
线性代数3.txt,高级软件工程.txt,0.2712
线性代数3.txt,高级软件工程_mooc.txt,0.2456
线性代数3_mooc.txt,.NET程序设计A.txt,0.2849
线性代数3_mooc.txt,.NET程序设计A_mooc.txt,0.2805
线性代数3_mooc.txt,CC++语言程序设计.txt,0.1142
线性代数3_mooc.txt,CC++语言程序设计_mooc.txt,0.2535
线性代数3_mooc.txt,IT基础实训.txt,0.2939
线性代数3_mooc.txt,IT基础实训_mooc.txt,0.2555
线性代数3_mooc.txt,J2EE框架.txt,0.2592
线性代数3_mooc.txt,J2EE框架_mooc.txt,0.0997
线性代数3_mooc.txt,Java框架.txt,0.2268
线性代数3_mooc.txt,Java框架_mooc.txt,0.4052
线性代数3_mooc.txt,JAVA程序设计A.txt,0.2832
线性代数3_mooc.txt,JAVA程序设计A_mooc.txt,0.4052
线性代数3_mooc.txt,Linux程序设计.txt,0.2987
线性代数3_mooc.txt,Linux程序设计_mooc.txt,0.2075
线性代数3_mooc.txt,oracle数据库.txt,0.1333
线性代数3_mooc.txt,oracle数据库_mooc.txt,0.2563
线性代数3_mooc.txt,python语言程序设计.txt,0.2565
线性代数3_mooc.txt,python语言程序设计_mooc.txt,0.2270
线性代数3_mooc.txt,Visual C++程序设计.txt,0.0079
线性代数3_mooc.txt,Visual C++程序设计_mooc.txt,0.3579
线性代数3_mooc.txt,Web开发基础与JSP.txt,0.1609
线性代数3_mooc.txt,Web开发基础与JSP_mooc.txt,0.2628
线性代数3_mooc.txt,人机交互技术.txt,0.1134
线性代数3_mooc.txt,人机交互技术_mooc.txt,0.1796
线性代数3_mooc.txt,信息安全A.txt,0.3360
线性代数3_mooc.txt,信息安全A_mooc.txt,0.4100
线性代数3_mooc.txt,嵌入式开发环境与工具.txt,0.3283
线性代数3_mooc.txt,嵌入式开发环境与工具_mooc.txt,0.4195
线性代数3_mooc.txt,嵌入式系统开发.txt,0.3163
线性代数3_mooc.txt,嵌入式系统开发_mooc.txt,0.3154
线性代数3_mooc.txt,微机原理与接口技术.txt,0.1907
线性代数3_mooc.txt,微机原理与接口技术_mooc.txt,0.3212
线性代数3_mooc.txt,操作系统原理1.txt,0.1136
线性代数3_mooc.txt,操作系统原理1_mooc.txt,0.1478
线性代数3_mooc.txt,操作系统原理2.txt,0.2174
线性代数3_mooc.txt,操作系统原理2_mooc.txt,0.2895
线性代数3_mooc.txt,数字逻辑电路.txt,0.1476
线性代数3_mooc.txt,数字逻辑电路_mooc.txt,0.1133
线性代数3_mooc.txt,数据库原理与应用1.txt,0.0843
线性代数3_mooc.txt,数据库原理与应用1_mooc.txt,0.3786
线性代数3_mooc.txt,数据库原理与应用2.txt,0.1383
线性代数3_mooc.txt,数据库原理与应用2_mooc.txt,0.2193
线性代数3_mooc.txt,数据结构1.txt,0.0479
线性代数3_mooc.txt,数据结构1_mooc.txt,0.2417
线性代数3_mooc.txt,数据结构2.txt,0.1175
线性代数3_mooc.txt,数据结构2_mooc.txt,0.1008
线性代数3_mooc.txt,概率论与数理统计.txt,0.3359
线性代数3_mooc.txt,概率论与数理统计_mooc.txt,0.4485
线性代数3_mooc.txt,游戏程序设计.txt,0.2585
线性代数3_mooc.txt,游戏程序设计_mooc.txt,0.1460
线性代数3_mooc.txt,知识产权与软件保护.txt,0.2600
线性代数3_mooc.txt,知识产权与软件保护_mooc.txt,0.0341
线性代数3_mooc.txt,离散数学.txt,0.3448
线性代数3_mooc.txt,离散数学_mooc.txt,0.3563
线性代数3_mooc.txt,算法设计与分析.txt,0.1938
线性代数3_mooc.txt,算法设计与分析_mooc.txt,0.2842
线性代数3_mooc.txt,线性代数1.txt,0.5313
线性代数3_mooc.txt,线性代数1_mooc.txt,0.5161
线性代数3_mooc.txt,线性代数2.txt,0.5860
线性代数3_mooc.txt,线性代数2_mooc.txt,0.6546
线性代数3_mooc.txt,线性代数3.txt,0.5078
线性代数3_mooc.txt,线性代数3_mooc.txt,0.7364
线性代数3_mooc.txt,线性代数4.txt,0.5963
线性代数3_mooc.txt,线性代数4_mooc.txt,0.6904
线性代数3_mooc.txt,线性代数5.txt,0.4951
线性代数3_mooc.txt,线性代数5_mooc.txt,0.6209
线性代数3_mooc.txt,编译原理1.txt,0.3429
线性代数3_mooc.txt,编译原理1_mooc.txt,0.2291
线性代数3_mooc.txt,编译原理2.txt,0.2751
线性代数3_mooc.txt,编译原理2_mooc.txt,0.0900
线性代数3_mooc.txt,计算机导论.txt,0.3308
线性代数3_mooc.txt,计算机导论_mooc.txt,0.3995
线性代数3_mooc.txt,计算机网络A.txt,0.2740
线性代数3_mooc.txt,计算机网络A_mooc.txt,0.3179
线性代数3_mooc.txt,软件企业管理与文化.txt,0.1177
线性代数3_mooc.txt,软件企业管理与文化_mooc.txt,0.3709
线性代数3_mooc.txt,软件开发与测试实训.txt,0.1144
线性代数3_mooc.txt,软件开发与测试实训_mooc.txt,0.4175
线性代数3_mooc.txt,软件测试技术.txt,0.2617
线性代数3_mooc.txt,软件测试技术_mooc.txt,0.4175
线性代数3_mooc.txt,软件设计.txt,0.2129
线性代数3_mooc.txt,软件设计_mooc.txt,0.3797
线性代数3_mooc.txt,软件项目管理.txt,0.2175
线性代数3_mooc.txt,软件项目管理_mooc.txt,0.2708
线性代数3_mooc.txt,需求工程与UML建模.txt,0.2471
线性代数3_mooc.txt,需求工程与UML建模_mooc.txt,0.0549
线性代数3_mooc.txt,面向对象程序设计C++（A）.txt,0.2680
线性代数3_mooc.txt,面向对象程序设计C++（A）_mooc.txt,0.1531
线性代数3_mooc.txt,高级语言程序设计与算法初步（C语言）.txt,0.2379
线性代数3_mooc.txt,高级语言设计与算法初步（C语言）_mooc.txt,0.3469
线性代数3_mooc.txt,高级软件工程.txt,0.1792
线性代数3_mooc.txt,高级软件工程_mooc.txt,0.2886
线性代数4.txt,.NET程序设计A.txt,0.2587
线性代数4.txt,.NET程序设计A_mooc.txt,0.4219
线性代数4.txt,CC++语言程序设计.txt,0.2890
线性代数4.txt,CC++语言程序设计_mooc.txt,0.2526
线性代数4.txt,IT基础实训.txt,0.3334
线性代数4.txt,IT基础实训_mooc.txt,0.2065
线性代数4.txt,J2EE框架.txt,0.3047
线性代数4.txt,J2EE框架_mooc.txt,0.3323
线性代数4.txt,Java框架.txt,0.2441
线性代数4.txt,Java框架_mooc.txt,0.3510
线性代数4.txt,JAVA程序设计A.txt,0.3443
线性代数4.txt,JAVA程序设计A_mooc.txt,0.3510
线性代数4.txt,Linux程序设计.txt,0.3538
线性代数4.txt,Linux程序设计_mooc.txt,0.3317
线性代数4.txt,oracle数据库.txt,0.2500
线性代数4.txt,oracle数据库_mooc.txt,0.0887
线性代数4.txt,python语言程序设计.txt,0.1303
线性代数4.txt,python语言程序设计_mooc.txt,0.1468
线性代数4.txt,Visual C++程序设计.txt,0.2579
线性代数4.txt,Visual C++程序设计_mooc.txt,0.4276
线性代数4.txt,Web开发基础与JSP.txt,0.3458
线性代数4.txt,Web开发基础与JSP_mooc.txt,0.3944
线性代数4.txt,人机交互技术.txt,0.3085
线性代数4.txt,人机交互技术_mooc.txt,0.2742
线性代数4.txt,信息安全A.txt,0.2712
线性代数4.txt,信息安全A_mooc.txt,0.4217
线性代数4.txt,嵌入式开发环境与工具.txt,0.1942
线性代数4.txt,嵌入式开发环境与工具_mooc.txt,0.2720
线性代数4.txt,嵌入式系统开发.txt,0.3189
线性代数4.txt,嵌入式系统开发_mooc.txt,0.3531
线性代数4.txt,微机原理与接口技术.txt,0.2320
线性代数4.txt,微机原理与接口技术_mooc.txt,0.2078
线性代数4.txt,操作系统原理1.txt,0.2162
线性代数4.txt,操作系统原理1_mooc.txt,0.3089
线性代数4.txt,操作系统原理2.txt,0.3479
线性代数4.txt,操作系统原理2_mooc.txt,0.4231
线性代数4.txt,数字逻辑电路.txt,0.1795
线性代数4.txt,数字逻辑电路_mooc.txt,0.1650
线性代数4.txt,数据库原理与应用1.txt,0.1789
线性代数4.txt,数据库原理与应用1_mooc.txt,0.3781
线性代数4.txt,数据库原理与应用2.txt,0.1340
线性代数4.txt,数据库原理与应用2_mooc.txt,0.2116
线性代数4.txt,数据结构1.txt,0.2559
线性代数4.txt,数据结构1_mooc.txt,0.4779
线性代数4.txt,数据结构2.txt,0.2515
线性代数4.txt,数据结构2_mooc.txt,0.1225
线性代数4.txt,概率论与数理统计.txt,0.3614
线性代数4.txt,概率论与数理统计_mooc.txt,0.2967
线性代数4.txt,游戏程序设计.txt,0.2320
线性代数4.txt,游戏程序设计_mooc.txt,0.2071
线性代数4.txt,知识产权与软件保护.txt,0.3129
线性代数4.txt,知识产权与软件保护_mooc.txt,0.2265
线性代数4.txt,离散数学.txt,0.2585
线性代数4.txt,离散数学_mooc.txt,0.1180
线性代数4.txt,算法设计与分析.txt,0.2113
线性代数4.txt,算法设计与分析_mooc.txt,0.4269
线性代数4.txt,线性代数1.txt,0.5763
线性代数4.txt,线性代数1_mooc.txt,0.3732
线性代数4.txt,线性代数2.txt,0.4449
线性代数4.txt,线性代数2_mooc.txt,0.5110
线性代数4.txt,线性代数3.txt,0.3908
线性代数4.txt,线性代数3_mooc.txt,0.5772
线性代数4.txt,线性代数4.txt,0.5523
线性代数4.txt,线性代数4_mooc.txt,0.4542
线性代数4.txt,线性代数5.txt,0.6114
线性代数4.txt,线性代数5_mooc.txt,0.4040
线性代数4.txt,编译原理1.txt,0.2210
线性代数4.txt,编译原理1_mooc.txt,0.2866
线性代数4.txt,编译原理2.txt,0.2147
线性代数4.txt,编译原理2_mooc.txt,0.4727
线性代数4.txt,计算机导论.txt,0.2855
线性代数4.txt,计算机导论_mooc.txt,0.1610
线性代数4.txt,计算机网络A.txt,0.1966
线性代数4.txt,计算机网络A_mooc.txt,0.3074
线性代数4.txt,软件企业管理与文化.txt,0.3833
线性代数4.txt,软件企业管理与文化_mooc.txt,0.4965
线性代数4.txt,软件开发与测试实训.txt,0.1542
线性代数4.txt,软件开发与测试实训_mooc.txt,0.3973
线性代数4.txt,软件测试技术.txt,0.2892
线性代数4.txt,软件测试技术_mooc.txt,0.3973
线性代数4.txt,软件设计.txt,0.3163
线性代数4.txt,软件设计_mooc.txt,0.2995
线性代数4.txt,软件项目管理.txt,0.2064
线性代数4.txt,软件项目管理_mooc.txt,0.1921
线性代数4.txt,需求工程与UML建模.txt,0.1936
线性代数4.txt,需求工程与UML建模_mooc.txt,0.3780
线性代数4.txt,面向对象程序设计C++（A）.txt,0.3314
线性代数4.txt,面向对象程序设计C++（A）_mooc.txt,0.1137
线性代数4.txt,高级语言程序设计与算法初步（C语言）.txt,0.2078
线性代数4.txt,高级语言设计与算法初步（C语言）_mooc.txt,0.4392
线性代数4.txt,高级软件工程.txt,0.1284
线性代数4.txt,高级软件工程_mooc.txt,0.5258
线性代数4_mooc.txt,.NET程序设计A.txt,0.1853
线性代数4_mooc.txt,.NET程序设计A_mooc.txt,0.3522
线性代数4_mooc.txt,CC++语言程序设计.txt,0.0926
线性代数4_mooc.txt,CC++语言程序设计_mooc.txt,0.2210
线性代数4_mooc.txt,IT基础实训.txt,0.3452
线性代数4_mooc.txt,IT基础实训_mooc.txt,0.1795
线性代数4_mooc.txt,J2EE框架.txt,0.2800
线性代数4_mooc.txt,J2EE框架_mooc.txt,0.3247
线性代数4_mooc.txt,Java框架.txt,0.2438
线性代数4_mooc.txt,Java框架_mooc.txt,0.3138
线性代数4_mooc.txt,JAVA程序设计A.txt,0.1916
线性代数4_mooc.txt,JAVA程序设计A_mooc.txt,0.3138
线性代数4_mooc.txt,Linux程序设计.txt,0.2355
线性代数4_mooc.txt,Linux程序设计_mooc.txt,0.2352
线性代数4_mooc.txt,oracle数据库.txt,0.2055
线性代数4_mooc.txt,oracle数据库_mooc.txt,0.1765
线性代数4_mooc.txt,python语言程序设计.txt,0.2111
线性代数4_mooc.txt,python语言程序设计_mooc.txt,0.2117
线性代数4_mooc.txt,Visual C++程序设计.txt,0.2457
线性代数4_mooc.txt,Visual C++程序设计_mooc.txt,0.4118
线性代数4_mooc.txt,Web开发基础与JSP.txt,0.3326
